name	mean	rank
Paludisphaera borealis	7651896	species
Paludisphaera soli	7973901	species
Paludisphaera sp001610895	6784659	species
Paludisphaera sp001898385	7731496	species
Paludisphaera sp011065895	8048700	species
Pan216 sp007748055	7613473	species
Pan265 sp007748075	3486541	species
Panacagrimonas perspica	5394127	species
Panacibacter ginsenosidivorans	5528026	species
Panacibacter sp002390845	5828504	species
Panacibacter sp002478885	5561533.5	species
Panacibacter sp013106755	5479984	species
Panacibacter sp015831355	5208671	species
Pandoraea anapnoica	6126688	species
Pandoraea anhela	6046012	species
Pandoraea apista	5600859.857142857	species
Pandoraea aquatica	5958127	species
Pandoraea bronchicola	5351123	species
Pandoraea capi	6110057.5	species
Pandoraea captiosa	6139582	species
Pandoraea cepalis	5060527.666666667	species
Pandoraea commovens	6036949	species
Pandoraea communis	5682229.666666667	species
Pandoraea eparura	5205577	species
Pandoraea faecigallinarum	5732664	species
Pandoraea fibrosis	5596547.333333333	species
Pandoraea horticolens	6008490	species
Pandoraea iniqua	6317881.5	species
Pandoraea norimbergensis	6167370	species
Pandoraea nosoerga	4973521.5	species
Pandoraea oxalativorans	6500731	species
Pandoraea pneumonica	5845078	species
Pandoraea pnomenusa	5405131.714285715	species
Pandoraea pulmonicola	5867540	species
Pandoraea sp002179965	6201730	species
Pandoraea sp004297875	4584374.5	species
Pandoraea sp018971155	3637330	species
Pandoraea sputorum	6032139	species
Pandoraea terrae	6176823	species
Pandoraea terrigena	5356606	species
Pandoraea thiooxydans	4464185.5	species
Pandoraea vervacti	5736282	species
Pannonibacter carbonis	4780028	species
Pannonibacter indicus	5139615.5	species
Pannonibacter phragmitetus	4810621	species
Pannonibacter sp009915765	4497051	species
Pantanalinema sp016743235	7181771	species
Pantoea agglomerans	4905775.308943089	species
Pantoea allii	5061482.333333333	species
Pantoea ananatis	4935193.6866666665	species
Pantoea anthophila	4560478.3125	species
Pantoea brenneri	4957976.416666667	species
Pantoea cancerogena_A	5430212.875	species
Pantoea conspicua	4308858	species
Pantoea cypripedii	6526133.5	species
Pantoea cypripedii_A	6527293	species
Pantoea deleyi	4637140	species
Pantoea dispersa	4834695.394736842	species
Pantoea dispersa_B	4626472	species
Pantoea endophytica	5118097.285714285	species
Pantoea eucalypti	4552565.0625	species
Pantoea eucrina	3940958.533333333	species
Pantoea eucrina_A	3775216.75	species
Pantoea latae	4960415	species
Pantoea ludwigii_A	5079786	species
Pantoea ludwigii_B	5249928.8	species
Pantoea mediterraneensis	4275917	species
Pantoea mediterraneensis_A	4532310	species
Pantoea persica	2852448	species
Pantoea piersonii	4408425.636363637	species
Pantoea rodasii	5749757.5	species
Pantoea rwandensis	5775402	species
Pantoea rwandensis_B	5381120.4	species
Pantoea septica	4344593.75	species
Pantoea sp000175935	6312783	species
Pantoea sp000295955	5374823	species
Pantoea sp000468095	5353543	species
Pantoea sp001187905	5260846.333333333	species
Pantoea sp002359495	4028071.5	species
Pantoea sp002419935	4370143.5	species
Pantoea sp002434205	4491069	species
Pantoea sp002920175	4932102	species
Pantoea sp003236715	4405319	species
Pantoea sp003512445	4168845	species
Pantoea sp003813865	5010327	species
Pantoea sp008632075	4899921.55882353	species
Pantoea sp009830035	3928118	species
Pantoea sp011752625	5899141	species
Pantoea sp016625195	5856603	species
Pantoea sp018842655	4407444	species
Pantoea sp018842675	5222323	species
Pantoea sp900115075	4660468.5	species
Pantoea sp900215435	4976315.333333333	species
Pantoea stewartii	4801487.529411765	species
Pantoea vagans	4764431.285714285	species
Pantoea vagans_C	5176872.666666667	species
Pantoea wallisii	4653282	species
Papillibacter cinnamivorans	2890610	species
Parabacteroides acidifaciens	5087177.5	species
Parabacteroides bouchesdurhonensis	3565217	species
Parabacteroides chinchillae	3738927.6666666665	species
Parabacteroides distasonis	5107771.372972973	species
Parabacteroides distasonis_A	4127489.5	species
Parabacteroides distasonis_B	2502894	species
Parabacteroides faecavium	3411222.2	species
Parabacteroides faecis	6442094.5	species
Parabacteroides goldsteinii	6645515.647058823	species
Parabacteroides gordonii	6385734.333333333	species
Parabacteroides intestinavium	2516441	species
Parabacteroides intestinigallinarum	2978332	species
Parabacteroides intestinipullorum	2968573	species
Parabacteroides johnsonii	4397184.692307692	species
Parabacteroides massiliensis	5015786	species
Parabacteroides merdae	4596436.8	species
Parabacteroides sp002159645	3681508	species
Parabacteroides sp003473295	4189784	species
Parabacteroides sp003480915	5765355.4	species
Parabacteroides sp011038785	3176705	species
Parabacteroides sp014287585	4685377.333333333	species
Parabacteroides sp017481945	2790152	species
Parabacteroides sp017937385	3730563	species
Parabacteroides sp900540715	6057706.666666667	species
Parabacteroides sp900541965	4828528.666666667	species
Parabacteroides sp900547435	3019451	species
Parabacteroides sp900548175	3248166	species
Parabacteroides sp900549585	3085955.3333333335	species
Parabacteroides sp900552465	4757384	species
Parabacteroides sp900760525	4611731.666666667	species
Parabacteroides sp900770835	3906439	species
Parabacteroides sp905196875	5664268	species
Parabacteroides sp910577325	3620012	species
Parabacteroides timonensis	6385006.333333333	species
Parabacteroides_B pacaensis	5238628	species
Paraburkholderia acidipaludis	6475434	species
Paraburkholderia acidiphila	7804892	species
Paraburkholderia acidisoli	7945061	species
Paraburkholderia acidophila	7170935	species
Paraburkholderia aromaticivorans	8907716	species
Paraburkholderia aromaticivorans_A	10840732	species
Paraburkholderia aspalathi	9220823.25	species
Paraburkholderia atlantica	8413714.714285715	species
Paraburkholderia azotifigens	10034141.5	species
Paraburkholderia bannensis	8648774	species
Paraburkholderia bannensis_A	7732527	species
Paraburkholderia bonniea	4098182	species
Paraburkholderia bryophila	8115522.333333333	species
Paraburkholderia caballeronis	7013789.444444444	species
Paraburkholderia caffeinilytica	8291573.333333333	species
Paraburkholderia caffeinitolerans	6229174	species
Paraburkholderia caledonica	7452398.5	species
Paraburkholderia caribensis	9005556	species
Paraburkholderia diazotrophica	8688577	species
Paraburkholderia dilworthii	7679067	species
Paraburkholderia dinghuensis	6096551	species
Paraburkholderia eburnea	7015765.666666667	species
Paraburkholderia ferrariae	7938642	species
Paraburkholderia franconis	10047340	species
Paraburkholderia fungorum	8930968.57142857	species
Paraburkholderia fungorum_A	8581175	species
Paraburkholderia fungorum_B	8883358	species
Paraburkholderia fynbosensis	8652070	species
Paraburkholderia ginsengisoli	6569571	species
Paraburkholderia ginsengiterrae	8508214.5	species
Paraburkholderia graminis	7322884.25	species
Paraburkholderia guartelaensis	9532701	species
Paraburkholderia hayleyella	4125700	species
Paraburkholderia heleia	8007470	species
Paraburkholderia hiiakae	8723317	species
Paraburkholderia hospita	11061553.42857143	species
Paraburkholderia humisilvae	9607946	species
Paraburkholderia kirstenboschensis	8465135.5	species
Paraburkholderia kururiensis	7267893.8	species
Paraburkholderia kururiensis_A	6648385	species
Paraburkholderia lacunae	8405011	species
Paraburkholderia lycopersici	7151601	species
Paraburkholderia madseniana	9839623	species
Paraburkholderia megapolitana	7617454.5	species
Paraburkholderia metrosideri	7790801	species
Paraburkholderia metrosideri_A	8481804.5	species
Paraburkholderia mimosarum	8536098.25	species
Paraburkholderia monticola	7845380	species
Paraburkholderia nodosa	9627966	species
Paraburkholderia nodosa_A	8614032	species
Paraburkholderia oxyphila	10521048	species
Paraburkholderia panacisoli	10914015	species
Paraburkholderia phenazinium	8851808.666666666	species
Paraburkholderia phenazinium_A	8526942	species
Paraburkholderia phenazinium_B	8319467	species
Paraburkholderia phenazinium_C	9074336.333333334	species
Paraburkholderia phenoliruptrix	7319060.714285715	species
Paraburkholderia phosphatilytica	8098302	species
Paraburkholderia phymatum	8637410	species
Paraburkholderia phytofirmans	9068792.333333334	species
Paraburkholderia piptadeniae	9710046	species
Paraburkholderia rhizosphaerae	7502960	species
Paraburkholderia rhynchosiae	8014820.5	species
Paraburkholderia ribeironis	7279154	species
Paraburkholderia sabiae	9749118	species
Paraburkholderia sacchari	7563884	species
Paraburkholderia sartisoli	5911271	species
Paraburkholderia sediminicola	8638003	species
Paraburkholderia silvatlantica	8023246.6	species
Paraburkholderia solisilvae	7299624	species
Paraburkholderia sp000148685	7475491.5	species
Paraburkholderia sp000173575	7893354	species
Paraburkholderia sp000178415	8545515.5	species
Paraburkholderia sp000472445	6309801	species
Paraburkholderia sp000472545	7208311	species
Paraburkholderia sp000745015	8352927.666666667	species
Paraburkholderia sp001319865	9362677	species
Paraburkholderia sp001634365	8574890	species
Paraburkholderia sp001922345	7502907	species
Paraburkholderia sp001931485	7794110	species
Paraburkholderia sp002870125	5349796	species
Paraburkholderia sp002973525	8443113	species
Paraburkholderia sp003002025	9173384.2	species
Paraburkholderia sp003121405	9705730	species
Paraburkholderia sp003253405	7675111	species
Paraburkholderia sp003429005	7245958	species
Paraburkholderia sp003610295	9119610	species
Paraburkholderia sp004197395	9831543	species
Paraburkholderia sp004298475	4721771	species
Paraburkholderia sp004339745	9968587	species
Paraburkholderia sp004353915	9169988	species
Paraburkholderia sp004359985	6970102	species
Paraburkholderia sp004361815	9202521	species
Paraburkholderia sp005503145	9157448	species
Paraburkholderia sp011752995	7188789.5	species
Paraburkholderia sp011753055	8123560	species
Paraburkholderia sp012275575	7236796	species
Paraburkholderia sp012927125	7444197	species
Paraburkholderia sp012927345	9674594	species
Paraburkholderia sp013177695	9667127	species
Paraburkholderia sp013177735	11075029	species
Paraburkholderia sp013426895	9470940	species
Paraburkholderia sp013426915	11246397	species
Paraburkholderia sp014397785	9362088	species
Paraburkholderia sp017104565	8997065	species
Paraburkholderia sp017104715	10027911	species
Paraburkholderia sp017104965	8296651	species
Paraburkholderia sp017814945	9550129	species
Paraburkholderia sp900104795	8475081	species
Paraburkholderia sp900142905	10733802	species
Paraburkholderia sp900230185	10756907	species
Paraburkholderia sp900996225	7538695	species
Paraburkholderia sp900996235	8006260	species
Paraburkholderia sp900996245	7681282	species
Paraburkholderia sp905220835	8915047.538461538	species
Paraburkholderia sp905220975	7818017	species
Paraburkholderia sprentiae	7795302.5	species
Paraburkholderia susongensis	7718996	species
Paraburkholderia terrae	10098146.333333334	species
Paraburkholderia terricola	7241155	species
Paraburkholderia tropica	8536815.214285715	species
Paraburkholderia tuberum	8262931.769230769	species
Paraburkholderia ultramafica	7890836	species
Paraburkholderia unamae	10013824	species
Paraburkholderia xenovorans	9080894.666666666	species
Paraburkholderia youngii	9008089.6	species
Paracaedibacter acanthamoebae	2485110	species
Paracaedibacter_A symbiosus	2720405	species
Paracaedimonas acanthamoebae	2175773	species
Paracaedimonas acanthamoebae_A	1645883	species
Paracaedimonas sp001898705	1977702.5	species
Paracandidimonas soli	3892807	species
Parachlamydia acanthamoebae	3012972.5	species
Parachlamydia sp002786175	3042961	species
Parachlamydia sp018342475	2584652	species
Parachristensenella avicola	2960642	species
Parachristensenella sp900542005	2901170	species
Paraclostridium benzoelyticum	3555957	species
Paraclostridium bifermentans	3591298.6923076925	species
Paraclostridium bifermentans_A	3547765.5714285714	species
Paraclostridium sordellii	3527402.915254237	species
Paraclostridium sp017425305	2333676	species
Paraclostridium tenue	3101419.125	species
Paracnuella aquatica	4890745	species
Paracoccus acridae	4241455	species
Paracoccus aeridis	3320927	species
Paracoccus aerius	4018446.6666666665	species
Paracoccus aestuarii	3747355	species
Paracoccus aestuariivivens	4560478	species
Paracoccus alcaliphilus	4610056	species
Paracoccus alkanivorans	4662693	species
Paracoccus alkenifer	3191900	species
Paracoccus aminophilus	4873118	species
Paracoccus aminovorans	3992167	species
Paracoccus aminovorans_B	4471972	species
Paracoccus amoyensis	3728105	species
Paracoccus aurantiacus	3788400	species
Paracoccus binzhouensis	4834448	species
Paracoccus caeni	4193531	species
Paracoccus chinensis	3632870	species
Paracoccus contaminans	3033494	species
Paracoccus denitrificans	5137691.142857143	species
Paracoccus denitrificans_A	3096150	species
Paracoccus denitrificans_B	4181584	species
Paracoccus endophyticus	3204685	species
Paracoccus fontiphilus	4106270	species
Paracoccus gahaiensis	4182080	species
Paracoccus haematequi	4103082	species
Paracoccus halophilus	4010780	species
Paracoccus hibiscisoli	3667257.5	species
Paracoccus homiensis	3868263	species
Paracoccus indicus	3505879	species
Paracoccus isoporae	3523473	species
Paracoccus jeotgali	3034526	species
Paracoccus kondratievae	3988095.3333333335	species
Paracoccus laeviglucosivorans	4299345	species
Paracoccus liaowanqingii	4801134.5	species
Paracoccus lichenicola	3707728	species
Paracoccus limosus	3906278	species
Paracoccus litorisediminis	5239915.5	species
Paracoccus luteus	3331229	species
Paracoccus lutimaris	4206165	species
Paracoccus marcusii	3747167.25	species
Paracoccus marinus	3128554	species
Paracoccus marinus_A	4232558	species
Paracoccus mutanolyticus	3592357	species
Paracoccus pantotrophus	4371492.125	species
Paracoccus ravus	4200079	species
Paracoccus salipaludis	3674522	species
Paracoccus saliphilus	4570660	species
Paracoccus saliphilus_A	3749899	species
Paracoccus sanguinis	3504195.5	species
Paracoccus sediminilitoris	3770097.5	species
Paracoccus sediminis	3578929.5	species
Paracoccus seriniphilus	4195486	species
Paracoccus siganidrum	4903989	species
Paracoccus solventivorans	3316750.5	species
Paracoccus sp000518925	4332992.666666667	species
Paracoccus sp000787695	4010486	species
Paracoccus sp001447385	5388713	species
Paracoccus sp002294185	3301836.2	species
Paracoccus sp002359815	4014687.5	species
Paracoccus sp002732665	4069113	species
Paracoccus sp002847305	3954736	species
Paracoccus sp003590715	3602847	species
Paracoccus sp003591515	4764139	species
Paracoccus sp004335005	4597015	species
Paracoccus sp007096355	4408317	species
Paracoccus sp009674885	3802385	species
Paracoccus sp009696685	3079059	species
Paracoccus sp009711265	4333751	species
Paracoccus sp013868135	3733185	species
Paracoccus sp014164625	3625982.6666666665	species
Paracoccus sp017315735	3926839	species
Paracoccus sp018860165	4179628	species
Paracoccus sp018860625	3433932	species
Paracoccus sp019061185	3610959	species
Paracoccus sphaerophysae	3358707	species
Paracoccus subflavus	3183584	species
Paracoccus sulfuroxidans	4036530	species
Paracoccus suum	3250998	species
Paracoccus thiocyanatus	3527300	species
Paracoccus tibetensis	3911405	species
Paracoccus versutus	5428985.714285715	species
Paracoccus xiamenensis	3643702	species
Paracoccus yeei	4617897.142857143	species
Paracoccus zeaxanthinifaciens	3049695	species
Paracoccus zhejiangensis	4637247	species
Paracraurococcus frigidaeris	5823079	species
Paracraurococcus ruber	7105113	species
Paracraurococcus ruber_A	7782305	species
Paracraurococcus sp004343615	5942589	species
Paracraurococcus sp013112485	5993395	species
Paradesulfovibrio bizertensis	3266412	species
Paradevosia shaoguanensis	4632281.25	species
Paraeggerthella hongkongensis	2801926	species
Paraeggerthella hongkongensis_A	2687614.2	species
Parafannyhessea sp003862195	2254754	species
Parafannyhessea sp017941585	2982977	species
Parafannyhessea sp900538935	2211363	species
Parafannyhessea sp902787335	1784352.6666666667	species
Parafannyhessea umbonata	2025158.1470588236	species
Parafannyhessea umbonata_A	1981034.75	species
Paraferrimonas haliotis	3224115.5	species
Paraferrimonas sedimenticola	3802234	species
