rank	genome_size
UBA10205 sp902386385	1090173
UBA493 sp002499505	568419
UBA493 sp002687735	551902
UBA493 sp002762975	1130899
JAAZKV01 sp002068885	933162
JAAZKV01 sp012799645	779062
JAAZKV01 sp902385225	1054479
UBA10191 sp10036u	832952
UBA10219 sp10219u	1148526
JAADDC01 sp013154145	543304
JAADDH01 sp013154035	1012119
CADBMS01 sp902795935	1513444
Methanobacterium formicicum	2320773
Methanobacterium formicicum_A	2684267
Methanobacterium sp000309865	2420154
Methanobacterium sp000499765	2029766
Methanobacterium sp002067065	2489884
Methanobacterium sp002496805	1816937
Methanobacterium sp003491305	2417388
Methanobacterium sp012838205	1873721
Methanobacterium sp013403005	2370914
Methanobacterium subterraneum	2165691.5555555555
Methanobacterium_A sp002067325	2328235.5
Methanobacterium_A sp002067565	1801212
Methanobacterium_A sp002494495	1847275
Methanobacterium_A sp002495625	2395168.5
Methanobacterium_A sp002502855	2118924
Methanobacterium_A sp003161815	1890673
Methanobacterium_A sp003166335	2242897.5
Methanobacterium_A sp011620845	1865488
Methanobacterium_B lacus	2583753
Methanobacterium_B sp000744455	2490725
Methanobacterium_B sp003151535	3163878
Methanobacterium_B sp003158115	2191009.2
Methanobacterium_B sp003162115	1942327.3333333333
Methanobacterium_B sp003162655	1624289
Methanobacterium_B sp003164415	2326746
Methanobacterium_B sp009712615	2181304
Methanobacterium_C congolense	2273581
Methanobacterium_C paludis	2546541
Methanobacterium_C sp002498385	2113960.0555555555
Methanobacterium_D bryantii	3397943
Methanobacterium_D sp002494885	2266768
Methanobacterium_D sp002505765	2273801
Methanobacterium_D sp002509665	2938107
Methanobacterium_D veterum	3381739
Methanobrevibacter olleyae	2161818
Methanobrevibacter ruminantium	2937203
Methanobrevibacter ruminantium_A	2770697
Methanobrevibacter sp900314635	1991129.9
Methanobrevibacter sp900321995	1898193
Methanobrevibacter sp902769175	3124922
Methanobrevibacter sp902774685	2066989
Methanobrevibacter sp902784195	1808737.2857142857
Methanobrevibacter_A gottschalkii	1850791.6666666667
Methanobrevibacter_A millerae	2725667
Methanobrevibacter_A millerae_A	2543538
Methanobrevibacter_A oralis	2114063.75
Methanobrevibacter_A smithii	1766245.1666666667
Methanobrevibacter_A smithii_A	1949119.0666666667
Methanobrevibacter_A sp001548675	2273296
Methanobrevibacter_A sp002496065	1300941
Methanobrevibacter_A sp900313645	1424219
Methanobrevibacter_A sp900314615	2431573
Methanobrevibacter_A sp900314695	2194194.08
Methanobrevibacter_A sp900316895	1939318.5
Methanobrevibacter_A sp900317865	2661336.375
Methanobrevibacter_A sp900318035	2288391
Methanobrevibacter_A sp900319535	2214813.4
Methanobrevibacter_A sp900319985	2407734.25
Methanobrevibacter_A sp900320515	2006519.2222222222
Methanobrevibacter_A sp900320955	2291898
Methanobrevibacter_A sp900766745	2151595
Methanobrevibacter_A sp900769095	1591883
Methanobrevibacter_A sp902763935	2142579
Methanobrevibacter_A sp902764015	1983487
Methanobrevibacter_A sp902764455	2750531
Methanobrevibacter_A sp902768765	2204429.3333333335
Methanobrevibacter_A sp902770715	2118247
Methanobrevibacter_A sp902771435	2175250
Methanobrevibacter_A sp902772665	2232988
Methanobrevibacter_A sp902774605	2138290
Methanobrevibacter_A sp902777885	1766933
Methanobrevibacter_A sp902782595	1858520
Methanobrevibacter_A sp902783085	1548567
Methanobrevibacter_A sp902785855	2155436
Methanobrevibacter_A sp902788255	2196820
Methanobrevibacter_A sp902789505	1894704
Methanobrevibacter_A sp902794475	2274647
Methanobrevibacter_A sp902796575	1968768
Methanobrevibacter_A sp902801725	2161298
Methanobrevibacter_A thaueri	1808019.3333333333
Methanobrevibacter_A woesei	1576959.5
Methanobrevibacter_B boviskoreani	1846958.1666666667
Methanobrevibacter_B sp002208625	1920674
Methanobrevibacter_B sp900314605	2456853.1818181816
Methanobrevibacter_B wolinii	2041814
Methanobrevibacter_C arboriphilus	2388258
Methanobrevibacter_C arboriphilus_A	2250874.5
Methanobrevibacter_C cuticularis	2608702
Methanobrevibacter_C sp003315655	1913772
Methanobrevibacter_C sp009776495	1527987
Methanobrevibacter_C sp009777005	2884613
Methanobrevibacter_C sp009784145	1507060
Methanobrevibacter_D curvatus	2414608
Methanobrevibacter_D filiformis	2606143
Methanosphaera cuniculi	1904839
Methanosphaera sp001729965	1729155
Methanosphaera sp002509095	1327093.5
Methanosphaera sp003266065	2057527
Methanosphaera sp003266075	2004016
Methanosphaera sp003266105	1935828
Methanosphaera sp003266145	1859798
Methanosphaera sp003266165	1763900
Methanosphaera sp003268005	2868093
Methanosphaera sp10242u	1481621
Methanosphaera sp11921u	1453196.75
Methanosphaera sp900322125	1672203
Methanosphaera sp902797085	1774247
Methanosphaera stadtmanae	1677452.8
UBA117 sp002494785	2178082
UBA349 sp002509745	2254594
UBA349 sp002839705	2565531
UBA412 sp002495685	1604988.5
UBA587 sp002504725	2007729
UBA588 sp002509085	1849948.5
UBA588 sp003558085	1855722
Methanothermus fervidus	1243342
Methanothermobacter marburgensis	1692699.6666666667
Methanothermobacter sp000828575	1731018
Methanothermobacter thermautotrophicus	1565130.142857143
Methanothermobacter wolfei	1654258
Methanothermobacter_A sp001507955	1369091.6666666667
Methanothermobacter_A sp003584625	1532343.5
Methanothermobacter_A sp011370395	1289289
Methanothermobacter_A sp012840175	1423235
Methanothermobacter_A tenebrarum	1463531
Methanocaldococcus bathoardescens	1607556
Methanocaldococcus fervens	1507251
Methanocaldococcus jannaschii	1455166.5
Methanocaldococcus sp000025525	1773136
Methanocaldococcus sp013153845	1429137
Methanocaldococcus vulcanius	1761737
Methanocaldococcus_A infernus	1328194
Methanocaldococcus_A villosus	1228373
Methanococcus maripaludis	1787591.9411764706
Methanococcus maripaludis_A	1765575.5
Methanococcus maripaludis_C	1744193
Methanococcus maripaludis_D	1789046
Methanococcus vannielii	1720048
Methanococcus voltae	1936387
Methanofervidicoccus abyssi	1308147
Methanofervidicoccus sp003351865	1504113
Methanothermococcus thermolithotrophicus	1542816.3333333333
Methanothermococcus_A aeolicus	1569500
Methanothermococcus_A okinawensis	1677455
Methanotorris formicicus	1818783
Methanotorris igneus	1854197
Methanopyrus kandleri	1560512
Methanopyrus sp002201895	1425965
Methanopyrus sp013154335	1373473
B48-G16 sp003660605	1173946
Methanofastidiosum sp001587575	1608840.6666666667
Methanofastidiosum sp001587595	1500008.5
Methanofastidiosum sp001587675	1759064.5
Methanofastidiosum sp001587715	1994208
Methanofastidiosum sp003558335	1390794
Methanofastidiosum sp012799835	1935416
Methanofastidiosum sp013178285	2118607
Methanofastidiosum sp9950u	1566181
NM3 sp004212155	1492157
NM3 sp011372835	1110260
Palaeococcus ferrophilus	2206431
Palaeococcus pacificus	1859370
Palaeococcus sp003660495	1208824
Palaeococcus sp003663695	1363487
Pyrococcus abyssi	1768562
Pyrococcus chitonophagus	1965813.5
Pyrococcus furiosus	1902665.6666666667
Pyrococcus horikoshii	1731574
Pyrococcus kukulkanii	1977126
Pyrococcus sp000211475	1861320
Pyrococcus sp000263735	1736885
Pyrococcus sp003660485	1349509
Pyrococcus yayanosii	1716818
Thermococcus barossii	1965414.5
Thermococcus celer	1878482.5
Thermococcus celericrescens	2251088.5
Thermococcus cleftensis	1940998.5
Thermococcus eurythermalis	2126164
Thermococcus gammatolerans	2045438
Thermococcus gorgonarius	1674122
Thermococcus guaymasensis	1920914
Thermococcus kodakarensis	2101078.5
Thermococcus nautili	1981571
Thermococcus onnurineus	1931927.2
Thermococcus pacificus	1785673
Thermococcus peptonophilus	1902776
Thermococcus piezophilus	1928800
Thermococcus profundus	2043143
Thermococcus radiotolerans	1861949.5
Thermococcus siculi	2029167
Thermococcus sp000151205	2086428
Thermococcus sp000221185	2011320
Thermococcus sp002214525	1522818
Thermococcus sp006274605	2234010
Thermococcus sp011050175	1173054
Thermococcus sp012027305	2023001
Thermococcus sp012027355	2167521
Thermococcus sp012027395	2002356
Thermococcus sp012027495	2139369
Thermococcus sp012027555	1795455
Thermococcus sp012027595	2048798
Thermococcus sp012027615	2374878
Thermococcus sp012027635	1921837
Thermococcus sp012027645	1991402
Thermococcus sp013153595	1175186
Thermococcus sp900198835	2155760
Thermococcus sp904067545	2022529
Thermococcus thioreducens	2061843.3333333333
Thermococcus zilligii	1764559
Thermococcus_A litoralis	2191828.5
Thermococcus_A sibiricus	1777088.4
Thermococcus_A sp000430485	1913112.25
Thermococcus_A sp001317345	1819157
Thermococcus_A sp001484685	1975536
Thermococcus_A sp003663525	1539309.5
Thermococcus_A sp003663535	1652033
Thermococcus_A sp012027425	1982688
Thermococcus_B barophilus	2226382
Thermococcus_B paralvinellae	1957742
Thermococcus_B sp012027325	2284689
Thermococcus_C sp002009975	2362347
B9-G16 sp003660965	812789
CABMJK01 sp902386535	1196731
CABMDC01 sp902384795	1472780
CABMEP01 sp902385155	965193
DTQF01 sp011332735	696404
CAILAH01 sp011389055	679250
CAILAH01 sp903832205	1111759
DTGH01 sp011335015	993631
Sv326 sp013425335	1004840
Sv326 sp013425405	945707
Sv326 sp013426015	1204341
CAISET01 sp903884505	1439451.8333333333
CAIXRF01 sp903921825	1246586
DTNL01 sp011358645	953336
CABMGC01 sp902385515	824335
CAIOIN01 sp903858385	732417.5
CAISDH01 sp903884115	1024283
Mancarchaeum acidiphilum	952257
Micrarchaeum acidiphilum_A	898317
UBA12276 sp8261u	734629
UBA581 sp002501775	962506.25
CG1-02-47-40 sp001871475	1131762.5
DTGI01 sp011362975	929828
J096 sp003694965	644393
JAADEL01 sp011380495	568212
JAADEL01 sp013153395	630955
1-14-0-10-45-29 sp002778455	1146305
CABMCJ01 sp902384585	1332822
CAIXYX01 sp902384555	1303632
CAIXYX01 sp903923795	1243093
DTIH01 sp011334515	646168
UBA10161 sp10161u	1148850.5
UBA10161 sp903892905	1333813
CAIKOA01 sp903828955	1150511.4
CAILMQ01 sp903835385	1212773
CAILMU01 sp013425375	1097012
CAILMU01 sp902386555	1273724
CAILMU01 sp903835325	1594370
CAIXOA01 sp013425455	986370
CAIXOA01 sp903920925	899595
DTNT01 sp011358475	819380
JACCLJ01 sp011358535	876329
JACCLJ01 sp013425425	965041
UBA10214 sp10214u	1180144
UBA8471 sp001871535	1146691
CABMDW01 sp902385045	929680
CAINOH01 sp903851445	1029937.3333333334
CAITNU01 sp903893865	1008700
DTNV01 sp011358415	784708
SBBD01 sp005239845	1190917
JABWCK01 sp013360305	821122
UBA10210 sp10210u	1140854
UBA8480 sp001871495	1066165.5
UBA8480 sp013425325	863371
0-14-0-20-59-11 sp002763345	789009
0-14-0-20-59-11 sp902384935	926732
UBA93 sp002792915	767718.6666666666
UBA95 sp002499405	721466.4
UBA97 sp001871595	1143108.5
B33-G15 sp003660925	671958
CABMEV01 sp902385255	1159435
CG07-land sp002779595	796542
CSSed11-243R1 sp003563585	536796
CSSed11-243R1 sp007133845	517363
DTJS01 sp011333755	660569
DTBS01 sp011366705	646263.5
Nanoarchaeum equitans	490885
DSQZ01 sp011331665	501809
Nanoclepta minutus	553987
Nanopusillus acidilobi	605887
Nanopusillus stetteri	593789
Nanopusillus stetteri_A	524523
ARS10 sp002690445	6604953
ARS1160 sp002688415	803643
CABMGO01 sp902385655	836207
CAIKMX01 sp903828655	988310
J156 sp003693875	515978
ARS1285 sp002688165	677788.5
ARS1285 sp002688335	1043716
ARS1285 sp002688875	1208689
CABMGE01 sp902385625	1340343
CAIPOI01 sp903866625	710611.8
DTIM01 sp011333975	520040
CG1-02-31-27 sp002763115	619001.25
DRVD01 sp011371765	527867
DTIR01 sp011362825	402058
EX4484-31 sp002254805	279432
ARS1301 sp002686355	435653
ASMP01 sp000405225	547038
BMS3ABIN17 sp002897655	1126742.5
CABMGN01 sp902385635	594267
EX4484-71 sp002254395	375963
GW2011-AR1 sp002762735	564163.7142857143
GW2011-AR1 sp009992175	609405
GW2011-AR1 sp009992215	889227
GW2011-AR1 sp903831045	820995
GW2011-AR13 sp9966u	1124375.25
JWKY01 sp000806015	678285
MWBV01 sp002069705	877842
NP1466 sp002689985	433818
NP1466 sp002731115	484604
PFCY01 sp002763085	1154177
RBG-13-33-26 sp001786415	589622
RBG-13-33-26 sp012798335	609790
RBG-13-33-26 sp902386025	558684
MFWN01 sp001786395	1591688
PEVX01 sp002780285	566508
PFCU01 sp001872185	759630.6666666666
PFCU01 sp002763155	650646
PFDC01 sp002763035	850778
PWGL01 sp003554465	860763
UBA12030 sp10106u	939495.5
UBA284 sp002499185	966772
1-14-0-10-34-76 sp002763075	914002
ARS1309 sp002688015	591970
ARS23 sp002686195	3970381
ARS50 sp002687255	789008
CAIQQL01 sp903873955	1233698
CG1-02-35-32 sp002792635	786487.7142857143
CG1-02-39-14 sp001872315	731614.3333333334
J144 sp003694055	994947
PSPM01 sp004195435	468407.5
SICU01 sp009694755	520043
SICV01 sp009694725	636299
UBA73 sp002496015	915349
UBA92 sp002497285	819755.5
Parvarchaeum acidiphilum	784919.1666666666
Parvarchaeum acidophilus	828855.8571428572
PEZQ01 sp002763265	1006051
ARS1178 sp002688325	606505
ARS1403 sp002687825	775340
ARS1403 sp002688395	630675
GCA-2687185 sp002687185	1583763
GCA-2687815 sp002687815	819095
GCA-2688095 sp002688095	605723
GW2011-AR17 sp009691355	661726
GW2011-AR17 sp10136u	927717.8
J104 sp003694495	843393
UBA9640 sp9640u	1415786
GW2011-AR18 sp000806155	903538
GCA-2688355 sp002688355	962007
GW2011-AR20 sp000830315	829411
PNOQ01 sp013824915	828909
SCGC-AAA011-G17 sp000402515	1109118
UBA489 sp002505585	767690.5
ARS21 sp002686215	1794601
ARS21 sp002725495	635633
ARS21 sp014239585	443919
JAAZWY01 sp014240455	464037
CAIPHS01 sp903864915	672225.6666666666
DTIP01 sp011333955	457589
UBA10117 sp10117u	769052
CSBR16-154 sp007117405	502376
UBA431 sp002505525	1309476
UBA583 sp002506365	1388979
UBA583 sp013215525	1746147
0-14-0-80-44-23 sp002779235	923120
21-14-0-10-32-9 sp002762915	773833
21-14-0-10-32-9 sp903891505	1034902
CSBR16-182 sp007117145	640128
PWWA01 sp003560545	915355
PWWA01 sp003562145	655780
PWWA01 sp007131205	893095
SKIS01 sp007116295	487262
SKIS01 sp007117755	784153
1-14-0-10-37-12 sp002762795	1351557
CABMGU01 sp902385765	1041753
DSQK01 sp011331795	1025799
GCA-2687275 sp002687275	1087504
J152 sp003694525	705318
SURF-65 sp003599055	1153068
B29-G15 sp003650585	1032393
B29-G15 sp903915225	1694812
B54-G15 sp003648985	563327
B72-G16 sp003650545	1637707
BM511 sp002867475	1671818
CAIMOB01 sp903842985	878927
CAIVED01 sp903904885	1279028
CAIVOO01 sp903907555	1245152.25
CG08-08-20-14 sp002762705	1739282.5
CG1-02-33-12 sp002762865	945928.25
PWVO01 sp003561825	1106493
CG1-02-47-18 sp002763335	1067080
CG1-02-57-44 sp001871415	1540377
DSVV01 sp011368255	1418980
GCA-2685855 sp002685855	953131
GCA-2686295 sp002686295	857738
GCA-2686295 sp013202845	1203321
GCA-2686295 sp014384375	1267702
GCA-2686295 sp014384455	1311963
B3-WOES sp005222965	1021708
GCA-2687795 sp002687795	925456
GW2011-AR15 sp000830295	1116935.5
GCA-2686855 sp002686855	1259110
GCA-2688775 sp002688775	1037583
GCA-2688925 sp002688925	864511
GW2011-AR11 sp12027u	1108655
1-14-0-10-32-24 sp002763025	775796
1-14-0-10-32-24 sp013204355	1042179
CABZYC01 sp902529885	676741
GCA-002792115 sp002792115	1329853
GCA-2688265 sp002688265	1070250
GW2011-AR9 sp10194u	971632.3333333334
NZBF01 sp002687775	516264
PCYB01 sp002762845	859335
UBA10204 sp10204u	1360201
UBA11998 sp002686315	1145350
UBA11998 sp002762785	1178529
UBA11998 sp11998u	1299505
J072 sp003695265	1055801
J091 sp003695045	1061362
J110 sp003694805	1210546
JAADFO01 sp013152815	1494016
JAAXVZ01 sp013335235	1637990
JABMPP01 sp013202955	1204865
PXDW01 sp003564925	883361
SKGA01 sp007117735	690413
SKIA01 sp007116645	900746
SKIA01 sp007117065	907019
SKIA01 sp007128245	785197.5
SM23-78 sp001595785	1480827
SM23-78 sp011372335	783464
UBA10107 sp10107u	699656
UBA10200 sp10200u	1541782
UBA10216 sp10216u	1001889
UBA492 sp002688315	842752.3333333334
J101 sp003695435	899557
JABMQF01 sp013203345	1692119
UBA11576 sp11576u	1505323
UBA11716 sp9638u	1493265
DSBS01 sp011045925	942398
UBA119 sp002505945	1041545
1-14-0-10-44-13 sp002762985	1515128
UBA12501 sp10192u	1242722.6666666667
UBA153 sp002503705	1238951
UBA153 sp003694385	889737
UBA525 sp002498125	1358156
UBA525 sp10207u	1625642
SURF-58 sp003599145	1306829
UBA9642 sp011329125	876394
UBA9642 sp12459u	1450578
UBA9989 sp9989u	1611173
B1-Br10-U2g19 sp001563875	734201
B1-Br10-U2g19 sp001563905	662884
B1-Br10-U2g21 sp001563915	815638
B1-Br10-U2g21 sp001564035	581882
B1-Br10-U2g21 sp001564145	526182
M3-22 sp013343275	915886
Nanosalina sp000220375	1227157
Nanosalinarum sp000220355	1215802
PL-Br10-U2g16 sp001563995	652532
PL-Br10-U2g16 sp014297435	998768
SG9 sp001761425	1118574
SG9 sp009617975	973463
SW-4-43-9 sp003009795	956550
SW-4-43-9 sp003009815	661323
B50-G16 sp003663345	951466
PWEA01 sp003550625	723616
PWEA01 sp003553905	702328
PWEA01 sp003554235	560609
PWEA01 sp003554845	633124
PWEA01 sp003555465	631996
QMZS01 sp003663295	820294
QMZS01 sp003663355	751672
SpSt-1190 sp011049195	694928
B47-G6 sp003663565	1294844
B47-G6 sp003663585	1074667
B18-G2 sp003651105	599425
B91-G9 sp003650935	1329060
B8-G13 sp003649745	756479
B24-G9 sp003651045	1398979
B44-G15 sp003649845	1724974
B82-G9 sp003649715	1504696
CAIRCU01 sp903877165	1746645.5
CAIYYQ01 sp903930505	2093575
EX4572-165 sp002254885	1203468
M9B1D sp002900535	1692085
SG8-52-3 sp001595915	1909404
SM1-50 sp001595945	2091705
SM1-50 sp002496355	1693655.8333333333
SM1-50 sp002506745	1681612
SM1-50 sp002900555	2239794
SM1-50 sp003942085	2023941
SM1-50 sp902384685	2055552
DSCA01 sp011049295	1276973
VBQP01 sp008297795	788003
B78-G9 sp003650975	1444643.5
DRIF01 sp011052825	1986457
JACIWB01 sp014361195	1251466
JACIWB01 sp014361245	1476408
JdFR-43 sp002011355	1230939
VBQI01 sp008297865	1168784
UBA202 sp002502685	1030420
GCA-002838935 sp002838935	1445368
UBA9212 sp9212u	1488914
UBA9212 sp9293u	1417020
EX4484-36 sp002254765	1641264
EX4484-6 sp002254385	2021351
JABDBI01 sp013288705	1629074
