rank	genome_size
Methanothermobacter_A sp011370395	1289289
Methanothermobacter_A sp012840175	1423235
Methanothermobacter_A tenebrarum	1463531
Methanocaldococcus bathoardescens	1607556
Methanocaldococcus fervens	1507251
Methanocaldococcus jannaschii	1739927
Methanocaldococcus sp000025525	1773136
Methanocaldococcus sp013153845	1429137
Methanocaldococcus vulcanius	1761737
Methanocaldococcus_A infernus	1328194
Methanocaldococcus_A villosus	1228373
Methanococcus maripaludis	1787591.9411764706
Methanococcus maripaludis_A	1765575.5
Methanococcus maripaludis_C	1744193
Methanococcus maripaludis_D	1789046
Methanococcus vannielii	1720048
Methanococcus voltae	1936387
Methanofervidicoccus abyssi	1308147
Methanofervidicoccus sp003351865	1504113
Methanothermococcus thermolithotrophicus	1542816.3333333333
Methanothermococcus_A aeolicus	1569500
Methanothermococcus_A okinawensis	1677455
Methanotorris formicicus	1818783
Methanotorris igneus	1854197
Methanopyrus kandleri	1560512
Methanopyrus sp002201895	1425965
Methanopyrus sp013154335	1373473
Methanofastidiosum sp001587575	1608840.6666666667
Methanofastidiosum sp001587595	1500008.5
Methanofastidiosum sp001587675	1759064.5
Methanofastidiosum sp001587715	1994208
Methanofastidiosum sp003558335	1390794
Methanofastidiosum sp012799835	1935416
Methanofastidiosum sp013178285	2118607
NM3 sp004212155	1492157
Palaeococcus ferrophilus	2206431
Palaeococcus pacificus	1859370
Palaeococcus sp003663695	1363487
Pyrococcus abyssi	1768562
Pyrococcus chitonophagus	1965813.5
Pyrococcus furiosus	1902665.6666666667
Pyrococcus horikoshii	1731574
Pyrococcus kukulkanii	1977126
Pyrococcus sp000211475	1861320
Pyrococcus sp000263735	1736885
Pyrococcus yayanosii	1716818
Thermococcus barossii	1965414.5
Thermococcus celer	1878482.5
Thermococcus celericrescens	2251088.5
Thermococcus cleftensis	1940998.5
Thermococcus eurythermalis	2126164
Thermococcus gammatolerans	2045438
Thermococcus gorgonarius	1674122
Thermococcus guaymasensis	1920914
Thermococcus kodakarensis	2101078.5
Thermococcus nautili	1981571
Thermococcus onnurineus	1931927.2
Thermococcus pacificus	1785673
Thermococcus peptonophilus	1902776
Thermococcus piezophilus	1928800
Thermococcus profundus	2043143
Thermococcus radiotolerans	1861949.5
Thermococcus siculi	2029167
Thermococcus sp000151205	2086428
Thermococcus sp000221185	2011320
Thermococcus sp002214525	1522818
Thermococcus sp006274605	2234010
Thermococcus sp012027305	2023001
Thermococcus sp012027355	2167521
Thermococcus sp012027395	2002356
Thermococcus sp012027495	2139369
Thermococcus sp012027555	1795455
Thermococcus sp012027595	2048798
Thermococcus sp012027615	2374878
Thermococcus sp012027635	1921837
Thermococcus sp012027645	1991402
Thermococcus sp013153595	1175186
Thermococcus sp900198835	2155760
Thermococcus sp904067545	2022529
Thermococcus thioreducens	2061843.3333333333
Thermococcus zilligii	1764559
Thermococcus_A litoralis	2191828.5
Thermococcus_A sibiricus	1777088.4
Thermococcus_A sp000430485	1985775.3333333333
Thermococcus_A sp001317345	1819157
Thermococcus_A sp001484685	1975536
Thermococcus_A sp003663525	1539309.5
Thermococcus_A sp012027425	1982688
Thermococcus_B barophilus	2226382
Thermococcus_B paralvinellae	1957742
Thermococcus_B sp012027325	2284689
Thermococcus_C sp002009975	2362347
CABMJK01 sp902386535	1196731
CABMDC01 sp902384795	1472780
CABMEP01 sp902385155	965193
DTGH01 sp011335015	993631
Sv326 sp013425335	1004840
Sv326 sp013425405	945707
Sv326 sp013426015	1204341
CAISET01 sp903884505	1469786.4
CAIXRF01 sp903921825	1246586
DTNL01 sp011358645	953336
CAISDH01 sp903884115	1024283
Mancarchaeum acidiphilum	952257
Micrarchaeum acidiphilum_A	944544.6666666666
UBA581 sp002501775	986181.6666666666
CG1-02-47-40 sp001871475	1131762.5
DTGI01 sp011362975	929828
1-14-0-10-45-29 sp002778455	1146305
CABMCJ01 sp902384585	1332822
CAIXYX01 sp902384555	1303632
CAIXYX01 sp903923795	1243093
DTIH01 sp011334515	646168
UBA10161 sp10161u	1148850.5
UBA10161 sp903892905	1333813
CAIKOA01 sp903828955	1150511.4
CAILMQ01 sp903835385	1212773
CAILMU01 sp013425375	1097012
CAILMU01 sp902386555	1273724
CAILMU01 sp903835325	1594370
CAIXOA01 sp903920925	899595
DTNT01 sp011358475	819380
JACCLJ01 sp011358535	876329
JACCLJ01 sp013425425	965041
UBA8471 sp001871535	1178602
CAINOH01 sp903851445	1029937.3333333334
UBA10210 sp10210u	1140854
UBA8480 sp013425325	863371
0-14-0-20-59-11 sp902384935	926732
UBA93 sp002792915	778387.5
UBA95 sp002499405	722488
UBA97 sp001871595	1143108.5
Parvarchaeum acidiphilum	799928.3333333334
Parvarchaeum acidophilus	826717.6
PEZQ01 sp002763265	1006051
UBA9640 sp9640u	1415786
0-14-0-80-44-23 sp002779235	923120
PWWA01 sp007131205	930305
B29-G15 sp903915225	1694812
BM511 sp002867475	1671818
CAIMOB01 sp903842985	878927
CAIVED01 sp903904885	1279028
CAIVOO01 sp903907555	1245152.25
CG1-02-33-12 sp002762865	1052514
CG1-02-47-18 sp002763335	1216694
DSVV01 sp011368255	1418980
GCA-2686295 sp013202845	1203321
GCA-2686295 sp014384375	1267702
GCA-2686295 sp014384455	1311963
B3-WOES sp005222965	1021708
GW2011-AR15 sp000830295	1116935.5
GCA-2688925 sp002688925	864511
GW2011-AR11 sp12027u	1208366
GCA-002792115 sp002792115	1329853
UBA11998 sp002762785	1178529
J072 sp003695265	1055801
J091 sp003695045	1061362
JAADFO01 sp013152815	1494016
JABMPP01 sp013202955	1204865
SKIA01 sp007117065	907019
SM23-78 sp001595785	1480827
UBA492 sp002688315	912474
UBA11716 sp9638u	1561490
1-14-0-10-44-13 sp002762985	1515128
UBA525 sp002498125	1358156
SURF-58 sp003599145	1306829
UBA9642 sp12459u	1450578
UBA9989 sp9989u	1737114.3333333333
B1-Br10-U2g19 sp001563875	709831
M3-22 sp013343275	915886
PL-Br10-U2g16 sp014297435	998768
SG9 sp001761425	1118574
SG9 sp009617975	973463
SW-4-43-9 sp003009795	956550
PWEA01 sp003553905	702328
PWEA01 sp003554845	633124
QMZS01 sp003663355	751672
SpSt-1190 sp011049195	694928
B91-G9 sp003650935	1329060
B24-G9 sp003651045	1398979
B44-G15 sp003649845	1724974
B82-G9 sp003649715	1504696
CAIRCU01 sp903877165	1977445
M9B1D sp002900535	1692085
SG8-52-3 sp001595915	1909404
SM1-50 sp001595945	2091705
SM1-50 sp002496355	1913682.5
SM1-50 sp002900555	2781214
SM1-50 sp902384685	2055552
DSCA01 sp011049295	1276973
B78-G9 sp003650975	1444643.5
DRIF01 sp011052825	1986457
JACIWB01 sp014361195	1251466
JACIWB01 sp014361245	1476408
VBQI01 sp008297865	1168784
GCA-002838935 sp002838935	1445368
UBA9212 sp9212u	1488914
EX4484-36 sp002254765	1918842
EX4484-6 sp002254385	2217165
JABDRC01 sp012044895	3972634
MGIIa-I sp002720095	2115131.6666666665
MGIIa-K1 sp002507425	1731072
MGIIa-K1 sp002694245	1984466
MGIIa-K1 sp002706615	1888070
MGIIa-K1 sp002710015	1905265
MGIIa-K1 sp003602415	1853817
MGIIa-K1 sp003602535	1762979
MGIIa-K1 sp004195515	1921468
MGIIa-K1 sp009936765	1740989
MGIIa-K1 sp011522915	1804744
MGIIa-L1 sp000246735	2064136
MGIIa-L1 sp002172355	1937954
MGIIa-L1 sp002495535	1835100
MGIIa-L1 sp002496955	1622264
MGIIa-L1 sp002499015	1810538
MGIIa-L1 sp002499545	1869267
MGIIa-L1 sp002502605	1830651
MGIIa-L1 sp002687075	2201713
MGIIa-L1 sp002702945	1926458.5
MGIIa-L1 sp002729095	1942120.6666666667
MGIIa-L1 sp003602575	1972716
MGIIa-L1 sp003602605	2023763
MGIIa-L1 sp009887195	1699240
MGIIa-L1 sp009937025	1884820
MGIIa-L1 sp009937205	1771193
MGIIa-L1 sp011526375	2228246
MGIIa-L1 sp012959845	1873397
MGIIa-L2 sp002499195	1848817
MGIIa-L2 sp002698145	2089406
MGIIa-L2 sp002706065	1891523
MGIIa-L2 sp002722615	1911839
MGIIa-L2 sp009887135	1868900
MGIIa-L3 sp002496845	2483264
MGIIa-L3 sp002722135	1945183
MGIIa-L3 sp11892u	2033632
Poseidonia alphae	1889364.6666666667
Poseidonia sp002494645	1794878
Poseidonia sp002495645	1848559
Poseidonia sp003602475	1945193
Poseidonia sp011524855	1943893
MGIIb-N1 sp002505455	1674391
MGIIb-N1 sp011523055	1454331
MGIIb-N2 sp002497905	1756838
MGIIb-N2 sp002502625	1820131
MGIIb-O1 sp002497025	1447310
MGIIb-O1 sp002498525	1581043
MGIIb-O1 sp002498725	1484252.25
MGIIb-O1 sp002502175	1465835
MGIIb-O1 sp002685415	1463941
MGIIb-O2 sp002497245	1388573
MGIIb-O2 sp002504905	1434270
MGIIb-O2 sp002686525	1450314
MGIIb-O2 sp004195525	1591664
MGIIb-O3 sp001628485	1396628
MGIIb-O3 sp002172185	1937646
MGIIb-O3 sp002503285	1546480.5
MGIIb-O3 sp004195615	1579615.5
MGIIb-O5 sp002501805	1340422
MGIIb-O5 sp002505775	1352658
MGIIb-O5 sp002718995	1478905
MGIIb-Q1 sp012964335	1965496
Thalassarchaeum betae	1479542
Thalassarchaeum sp004195715	1430379
CG-Epi1 sp002724775	1244678
CG-Epi1 sp014240055	1232608
CG-Epi1 sp014240255	1199623
CG-Epi1 sp902627615	1308866
UBA102 sp001875425	1042930
UBA102 sp002509225	975345
UBA8886 sp002509165	1172587
UBA8886 sp002731655	1204238.5
PWVY01 sp003561665	2049369
SW-10-69-26 sp003009755	2816557
Aciduliprofundum boonei	1434446.5
Aciduliprofundum sp000327505	1437090
JAADDK01 sp013154005	1635142
JdFR-45 sp002011395	1249758
ARK-15 sp002878135	1366358
ARK-15 sp009758405	1298683.3333333333
B87-G9 sp003649695	1347275
DTKX01 sp011333475	3280445
JAAEEP01 sp013415695	2033059.5
JACIVX01 sp011334735	1548581
JACIVX01 sp014361295	2290500
DTU008 sp001421185	2121026
DTU008 sp001512965	1750589.3333333333
DTU008 sp002498285	1827384
DTU008 sp002504525	2004529.6666666667
DTU008 sp012518185	1596405
DTU008 sp012519255	1746653
Methanomassiliicoccus luminyensis	2620233
Methanomassiliicoccus sp002508545	2360299
Methanomassiliicoccus sp012719175	2423199
Methanomassiliicoccus_A intestinalis	1896935.25
ISO4-G1 sp001563305	1593503
ISO4-G1 sp002506175	1231160
JAAYNL01 sp012520845	1382810
JAAYZC01 sp012515075	988185
Methanomethylophilus alvus	1658339.75
Methanomethylophilus sp000350305	1461105
Methanomethylophilus sp001481295	1490033
Methanomethylophilus sp001560915	1642148.5
Methanomethylophilus sp002495325	1496212
Methanomethylophilus sp002503545	1249378
Methanomethylophilus sp902763685	1538546
Methanomethylophilus sp902787415	1122444.5
Methanoplasma sp009776625	1561430
Methanoplasma sp009777615	1619733
Methanoplasma sp009778575	1289301
Methanoplasma termitum	1374318.5
MX-02 sp006954405	1253120
PWHV01 sp003550345	1404109
PWHV01 sp003555025	1407467
PWHV01 sp003557905	1534927.5
PWHV01 sp003560875	1078888
RumEn-M2 sp001421175	1179258.5833333333
RumEn-M2 sp002502965	1250839
RumEn-M2 sp012522645	1335087
UBA328 sp002506905	1409792.5
UBA328 sp012719315	977586
UBA71 sp002504405	1618649
UBA71 sp002504495	1610037
UBA71 sp002506425	1569488.5
UBA71 sp006954425	1901794
UBA71 sp006954465	1604579
UBA71 sp900767505	1231980
VadinCA11 sp002498365	1258972.6666666667
VadinCA11 sp002498605	1186873
VadinCA11 sp002505345	1195265
VadinCA11 sp002509405	1182332
WRKA01 sp009776695	1196341
WRKA01 sp009780575	1370212
WRKA01 sp009780795	1195651
WRKA01 sp009784745	1245959
FEN-33 sp003135935	2077448
FEN-33 sp003153895	1833331
MVRC01 sp002067865	2216273
MVRC01 sp013415865	1818180
UBA472 sp002067045	1749177
UBA472 sp002497075	1831976
UBA472 sp004525545	1596147
UBA472 sp012729095	1680434
UBA472 sp8940u	1459666.5
PUNK01 sp003552585	1838264
PWHR01 sp003551675	2152540
PWHR01 sp003554965	2332123
PWHR01 sp003555395	2025006
PWKY01 sp003553085	1814659
PWKY01 sp003560595	1892138
SKVC01 sp007129655	1773992.5
EA-19 sp005878915	2120628
EA-19 sp005878955	2149721
EA-27 sp005878375	1668955
RBG-16-68-12 sp001800825	2210690
RBG-16-68-12 sp005878385	1982483.5
RBG-16-68-12 sp005878485	2081505
RBG-16-68-12 sp005878515	1836856
RBG-16-68-12 sp005878525	2016472
RBG-16-68-12 sp005878615	1955336
RBG-16-68-12 sp005878635	1935776
RBG-16-68-12 sp005878985	2110990
RBG-16-68-12 sp005879045	1695803
RBG-16-68-12 sp005879065	1947556.5
RBG-16-68-12 sp011331255	2060756
RBG-16-68-12 sp011362635	2194301
SOIM01 sp004377185	2641216
UBA147 sp002496385	1995084
UBA147 sp013791785	2622349
GCA-001856825 sp001856825	1686396
GCA-001856825 sp011358095	1546892
Acidiplasma aeolicum	1751032.75
B-DKE sp002204705	1905249
B-DKE sp011334705	1479105
Cuniculiplasma divulgatum	1652144.5263157894
Ferroplasma acidarmanus	1935211
Ferroplasma acidiphilum	1820544.5
Ferroplasma sp002505185	1472842.6666666667
GCA-000496135 sp000496135	1646961
GCA-965745 sp000965745	2226687
Picrophilus oshimae	1540025
Thermogymnomonas acidicola	1727356
Thermoplasma acidophilum	1564906
Thermoplasma sp003205235	1790060
Thermoplasma sp008709555	1451080
Thermoplasma volcanium	1584804
UBA447 sp002503205	1720069.2857142857
UBA509 sp002498845	1687606.294117647
UBA582 sp011370275	1488728
DSAX01 sp011046235	1567955
DTMW01 sp011355145	1572800
COMBO-56-21 sp001800675	1520809
COMBO-56-21 sp001800815	1868766
UBA10834 sp10834u	1705358
UBA9653 sp9653u	1711095
DTFW01 sp011363025	1795460
UBA184 sp002495185	1817285
UBA184 sp002503985	1787899
UBA184 sp013044425	1418903
UBA184 sp013290045	2227652
UBA186 sp002494765	1615647
UBA287 sp011620765	1290167
40CM-2-53-6 sp001918745	1698556.5
40CM-2-53-6 sp001919285	2072006
40CM-2-53-6 sp002495485	1805477
40CM-2-53-6 sp005881615	2232448
40CM-2-53-6 sp005881695	1997423
40CM-2-53-6 sp005882895	1967130
40CM-2-53-6 sp005882905	1528055
40CM-2-53-6 sp005883075	1896249
40CM-2-53-6 sp005884195	1924307
40CM-2-53-6 sp005888635	2179949
40CM-2-53-6 sp005888745	2195209
40CM-2-53-6 sp005888755	2014445
BA-13 sp005888675	1857064
BA-13 sp005888695	2082389
BA-19 sp005888735	2522516
DTDX01 sp011338225	1476624
DTDX01 sp011369655	1188678.5
DTOY01 sp011358085	1798370
DTMT01 sp011355205	1610206
RBG-13-38-9 sp001775955	1724111
RBG-13-38-9 sp007050885	1820428
B24 sp001593865	1693939
DTBU01 sp011361905	1269290
DTBU01 sp011366665	1562897
DTBU01 sp011369595	1585742
DTBU01 sp011374155	1333543
DRYS01 sp011367275	1295104
DRYS01 sp011375775	1464028
B25 sp003662305	1116001
B25 sp003662485	1057698
B25 sp003662515	923264
EX4484-218 sp002254975	1310867
EX4484-218 sp003661965	1300992
JdFR-11 sp002011035	1771741
B24-2 sp002490245	1239588.5
B26-1 sp001593925	1339683
B26-1 sp001593935	1890193
B63 sp003601725	1202259
B63 sp003661975	1775367
DTEX01 sp011363705	1200157
DTEX01 sp011363945	1112316.5
DTEX01 sp011364715	1632548
DTEX01 sp011366945	1373376
DTEX01 sp011380195	1655848
PIYB01 sp003601835	1251171
BA1 sp001399805	1931714
BA2 sp001399795	1515073.5
BIN-L-1 sp003096235	2245644
BIN-L-1 sp004376385	1586999
SOJZ01 sp004376295	1515424
SOJC01 sp004376645	1246070
20-14-0-80-47-9 sp002779555	1429808
AD8-1 sp001273385	1583813
DRUK01 sp011370995	1385290
DRVP01 sp011364585	1338365.5
DRVP01 sp011373965	1514866
DRVV01 sp011373445	1485790
DRVV01 sp011373895	1451059.6666666667
DSLF01 sp011051215	1609785.5
DSLH01 sp011053435	1585621
DSZD01 sp011364805	1149410
DTHR01 sp011334665	1167267
JACAEI01 sp013388895	1577876
JACAEI01 sp013388905	1501575
JdFR-07 sp003601605	1094533
PALSA-986 sp003133625	2545071
PALSA-986 sp003141855	2381681.5
PALSA-986 sp003151735	3506105
PALSA-986 sp003164295	3264811
PALSA-986 sp003165195	3164738
PALSA-986 sp003589585	2076091
PALSA-986 sp009776805	2287482
PALSA-986 sp009778385	2179374
PALSA-986 sp009779045	1271579
PALSA-986 sp009781395	2128005
PALSA-986 sp009781675	2110187.5
PALSA-986 sp009783705	2373564
PALSA-986 sp009787175	1587817
PALSA-986 sp009787585	1854849.3333333333
PALSA-986 sp011332615	2759101
PALSA-986 sp011367965	2229984
PALSA-986 sp012511995	2228821
PALSA-986 sp012513715	2127752
PALSA-986 sp012515445	2441274
PALSA-986 sp903901015	2007423.75
PIYA01 sp003601785	1599602
SG8-32-3 sp007050895	1591409
SOJA01 sp004376975	1647711
UBA233 sp002507245	1581017
UBA233 sp003661945	1195480.5
WUQU01 sp009889605	2351990
WUQV01 sp009889585	1754230
EX4484-135 sp011040545	1060883
RBG-16-48-13 sp001775995	848615
GCA-2726865 sp002726865	1996248
GCA-2726865 sp014381835	2239073
PIYN01 sp003601775	1527575
RBG-16-57-9 sp013619005	1753553
UBA8941 sp001774245	2081685
DTQO01 sp011332645	2666643
EX4484-205 sp002255045	1282106
JAAOZO01 sp011605715	1776668
JAAOZP01 sp011362045	1478903
JAAOZP01 sp011363915	1371769
JAAOZP01 sp011389375	1791117
JAAOZP01 sp011605725	2227583
DRAE01 sp011041895	938088
B14-G2 sp003661385	1707393
Korarchaeum cryptofilum	1650118
Korarchaeum sp003344655	1374210
Korarchaeum sp011056255	1535096
Methanodesulfokores washburnensis	2200610
B10-G16 sp003649185	1289973
DSZF01 sp011367155	873521
DSZF01 sp011372955	1444876
DTDM01 sp011362245	2740341.5
B66-G16 sp003649085	1937662
Methanomethylicus mesodigestum	1410068.6666666667
Methanomethylicus mesodigestum_A	1572825
Methanomethylicus oleusabulum	1276691.5
Methanosuratus petracarbonis_A	1335843.5
Methanosuratus sp014361455	1519268
Methanosuratus subterraneum_A	1292277.5
WYZ-LMO10 sp004347955	1291135
WYZ-LMO10 sp011362965	811798
WYZ-LMO10 sp014361445	1456804
WYZ-LMO11 sp004348015	1048656.3333333333
B40-G2 sp003649615	1583260
DRYY01 sp011375665	1047460
DTCF01 sp011364865	1413007.5
WYZ-LMO8 sp003650865	1247919
WYZ-LMO8 sp004347965	1391343.75
WYZ-LMO8 sp011605835	1029618
Caldarchaeum subterraneum_A	1680938
Caldarchaeum subterraneum_B	1493561
Caldarchaeum subterraneum_C	1629020
HRBIN01 sp002898355	1761185
AWOC01 sp000494185	1239709
DTDI01 sp011362255	1218252
HRBIN02 sp002898395	1733307
HRBIN02 sp009889515	2112757
HRBIN02 sp011373385	1347594
HRBIN02 sp011373505	1433355
JGI-OTU-1 sp000494145	1180338
JGI-OTU-1 sp011364265	1500947.5
JGI-0000106-J15 sp011337925	1705017
